32.7	412
52.2	412
70.7	412
87.9	412
12.3	413
30.4	413
46.8	413
59.1	413
74.8	413
90.4	413
18.2	414
31.9	414
48.2	414
63.4	414
80.8	414
97.3	414
18.8	415
33.5	415
54	415
73.9	415
94.1	415
11.9	416
26.2	416
41.1	416
53.9	416
68.3	416
86.4	416
13.4	417
28.1	417
42.3	417
56.1	417
70.2	417
83.9	417
13	418
28.2	418
47.3	418
65.5	418
82	418
97.1	418
13.4	419
30.1	419
46.3	419
58.4	419
77.2	419
91.8	419
13.7	420
30.7	420
45.4	420
60.3	420
74.4	420
89.7	420
13.5	421
31.1	421
45.8	421
58.6	421
72.9	421
88.9	421
13.5	422
26.3	422
38.9	422
50.9	422
65.3	422
77.7	422
90.6	422
14.2	423
30.8	423
46.1	423
64.2	423
78.1	423
91.9	423
14	424
28.3	424
40.3	424
54.1	424
69.4	424
81.1	424
94.5	424
13.8	425
30.7	425
48.3	425
66.4	425
83.3	425
13.8	426
28.1	426
41.4	426
54.7	426
70	426
84.5	426
96.8	426
11.9	427
33.4	427
49	427
64.8	427
83.3	427
12.7	428
31.1	428
49.8	428
67.6	428
84.6	428
13.3	429
27	429
39.2	429
52.5	429
66.5	429
78.2	429
92.5	429
14.4	430
28.3	430
43.6	430
58.9	430
72.7	430
85.4	430
12.2	431
27.8	431
48.2	431
63.7	431
80.3	431
97.5	431
13.9	432
30.4	432
46.3	432
59.2	432
74.1	432
94.9	432
13.4	433
32.5	433
50.5	433
65.6	433
79.8	433
92.8	433
13.8	434
29.7	434
45.7	434
61.8	434
78	434
90.7	434
13.9	435
31.5	435
47	435
62.9	435
75.7	435
92.5	435
13	436
28.9	436
42.7	436
55	436
70.1	436
84.6	436
17.8	437
32.9	437
49.6	437
67.6	437
84.4	437
17.3	438
33.7	438
49.1	438
63.6	438
79.6	438
95.8	438
16.6	439
33.4	439
48.6	439
64.1	439
80	439
96.2	439
13	440
28.1	440
44.9	440
61.4	440
77.5	440
92.8	440
23.1	441
43.8	441
61.9	441
85.4	441
16.2	442
31.3	442
44.1	442
57.8	442
70.3	442
85.2	442
98.6	442
13.4	443
26.6	443
39.6	443
52.7	443
67.6	443
79.2	443
92.9	443
15	444
30.6	444
49	444
63	444
77.2	444
91.6	444
13.4	445
30.8	445
53.9	445
71.1	445
91.3	445
11.8	446
25.8	446
37.7	446
51.3	446
64	446
76.9	446
88.6	446
15.1	447
32	447
46.7	447
62	447
77	447
95	447
13.9	448
28.2	448
42.3	448
58.1	448
72	448
86.8	448
13.6	449
29.7	449
46.6	449
61.7	449
76.4	449
92.5	449
13.8	450
33.4	450
50.3	450
71.7	450
88.9	450
12.6	451
29.6	451
46.2	451
64.2	451
78.9	451
95.8	451
17.9	452
37.5	452
56.8	452
76	452
95.3	452
18.7	453
29.7	453
43.6	453
64.6	453
81.1	453
95.6	453
13.6	454
30.6	454
49.3	454
68.1	454
85.1	454
17.6	455
40.4	455
58.4	455
76.8	455
92.7	455
13	456
24.9	456
38.4	456
51.7	456
64.6	456
78.1	456
90.7	456
13.6	457
28.5	457
43	457
58.9	457
72.6	457
87.6	457
13	458
26.8	458
45.7	458
59.7	458
73.8	458
91.3	458
14.7	459
31.7	459
45.7	459
62.9	459
76.9	459
92.9	459
11.9	460
27.7	460
42.8	460
56.8	460
72.4	460
90.1	460
13.8	461
28.1	461
41.6	461
57.5	461
67.4	461
81.7	461
93.1	461
14	462
28.9	462
42.4	462
55.1	462
67.3	462
81	462
96.7	462
12.5	463
29	463
48.9	463
68.4	463
84.3	463
13.8	464
29.9	464
49.3	464
65.3	464
79.1	464
97.4	464
13.2	465
32.1	465
49.7	465
66.2	465
85	465
13.8	466
25.7	466
41.1	466
55	466
70.9	466
88.2	466
17.4	467
33.5	467
52.5	467
68.6	467
84.2	467
23.2	468
48.4	468
74.5	468
93	468
13.1	469
27.5	469
47.2	469
62.9	469
78.5	469
95.4	469
16.2	470
31.3	470
47.9	470
62.8	470
79.7	470
94.3	470
14.6	471
39.2	471
61.2	471
78	471
96.6	471
13.6	472
32.9	472
55	472
71.7	472
87	472
14	473
29.7	473
47.3	473
61.1	473
75.2	473
88.3	473
11.6	474
29.9	474
44.6	474
60.6	474
72.4	474
85.8	474
14	475
34.5	475
54.8	475
69.3	475
85.3	475
13.6	476
26.1	476
38.7	476
53.1	476
65.5	476
77.8	476
92.5	476
13.7	477
27.2	477
42.4	477
55.1	477
71.4	477
87.9	477
13.3	478
28.5	478
50.1	478
67	478
84.4	478
99	478
13.2	479
28.3	479
45.9	479
61.2	479
75.9	479
95.7	479
14.2	480
26.6	480
40	480
52.2	480
65.6	480
79.8	480
93.9	480
13	481
28	481
40.4	481
53.7	481
69.3	481
81.7	481
96.3	481
13.8	482
29.7	482
48	482
67	482
82.9	482
97.1	482
13.8	483
34.9	483
55.4	483
74.8	483
96.9	483
17.3	484
36.9	484
54.5	484
68.6	484
84.2	484
13.9	485
32.1	485
46.8	485
61.2	485
72.9	485
87.9	485
13.7	486
38.1	486
62.9	486
87.6	486
12.2	487
27.4	487
45.1	487
58.9	487
74.5	487
88.3	487
11.9	488
34	488
51.8	488
69.6	488
85.6	488
17.1	489
34.8	489
50.5	489
66.1	489
82.8	489
11.4	490
23.9	490
34.9	490
46.5	490
57.8	490
70.5	490
82.4	490
93.6	490
13.4	491
32.8	491
52.4	491
70.8	491
89.4	491
14.6	492
29.2	492
43.2	492
58	492
73.1	492
87.8	492
13.1	493
31.3	493
44.9	493
58	493
74.9	493
87.8	493
14.6	494
27	494
39.5	494
52	494
66.2	494
80.5	494
96	494
13	495
25.2	495
37.8	495
50	495
63.4	495
75.5	495
87.8	495
13.3	496
29.3	496
45.2	496
58.9	496
71.3	496
84.7	496
15.1	497
27.2	497
41.1	497
52.9	497
65.2	497
77.9	497
91.1	497
13	498
32.6	498
52	498
70.5	498
92.5	498
13.5	499
32.3	499
50.9	499
68.6	499
85.8	499
13.6	500
26.1	500
39.8	500
53.4	500
66	500
78.8	500
92.7	500
13.5	501
27.8	501
42.6	501
56.7	501
73.5	501
89.9	501
15.4	502
28.1	502
40.5	502
52.3	502
64.7	502
79	502
91.4	502
12.9	503
28.4	503
47.4	503
65	503
80.6	503
96.2	503
13.4	504
28.1	504
44.8	504
57.1	504
72.8	504
85.9	504
12.8	505
33.3	505
50.4	505
66.3	505
85.1	505
18.1	506
31.9	506
48.5	506
66.1	506
79.9	506
95.7	506
14.1	507
28.2	507
45.8	507
62.5	507
75.9	507
88.8	507
13.2	508
27.5	508
42	508
53	508
67.3	508
81.5	508
95.2	508
13.1	509
28.2	509
42.1	509
56.5	509
70.4	509
83.1	509
98.7	509
12.7	510
31.3	510
46.3	510
64.1	510
78.6	510
96.6	510
18.3	511
38.9	511
54.7	511
74.7	511
94.3	511
14	512
32.7	512
48.2	512
67.4	512
85.9	512
13.5	513
29.4	513
44.8	513
57.3	513
70.3	513
84	513
96	513
18.1	514
34.3	514
54.1	514
79.7	514
98.6	514
17	515
31.7	515
46.3	515
59.2	515
73.2	515
87.8	515
13.5	516
37.9	516
59	516
76.6	516
92.3	516
13.8	517
28.1	517
43.3	517
59.4	517
74.1	517
87.3	517
12.5	518
30.8	518
47.1	518
64.5	518
79.7	518
18.2	519
31.6	519
46.5	519
58.1	519
72.2	519
87.5	519
15.4	520
30.1	520
46.6	520
62.5	520
77.9	520
92.8	520
17.9	521
31.8	521
48.3	521
62.2	521
78.2	521
96.3	521
17.5	522
35.2	522
53.1	522
71.7	522
88.8	522
13.9	523
27.1	523
40.1	523
52.3	523
66.3	523
80.6	523
94.4	523
13	524
28.6	524
44.9	524
61.3	524
76.1	524
90.9	524
13.2	525
26.6	525
40.8	525
53.4	525
67.3	525
82	525
94.4	525
13.5	526
25.4	526
38.4	526
50.5	526
61.9	526
72.9	526
83.6	526
98.7	526
11.9	527
24.1	527
36.5	527
47.4	527
61.3	527
75.1	527
85.2	527
98.9	527
14.6	528
35	528
49.1	528
63.6	528
80.1	528
95.3	528
14.7	529
31.2	529
46	529
61.3	529
75.2	529
90.1	529
12.8	530
28.1	530
42.4	530
59.1	530
77.2	530
92.5	530
12.4	531
28.1	531
44.4	531
57.5	531
72.9	531
87.5	531
11.8	532
26.2	532
41.9	532
61.3	532
79.1	532
95	532
12.8	533
39.1	533
57.4	533
77.9	533
96.6	533
14.1	534
28.4	534
39.3	534
52.7	534
66.4	534
82	534
94.8	534
12.6	535
26.4	535
41.3	535
53.7	535
69.3	535
82.8	535
96.6	535
14.1	536
34.6	536
48.5	536
65.7	536
79.8	536
95.9	536
14.6	537
32.9	537
48.3	537
68.1	537
84.7	537
17.5	538
36.1	538
53.3	538
71.2	538
86.5	538
12.4	539
29.8	539
47.3	539
61.5	539
74.8	539
92.8	539
13.4	540
28	540
44	540
58.1	540
76.4	540
92.9	540
13.8	541
25.9	541
41.9	541
55.8	541
69.7	541
82.8	541
96.4	541
13.4	542
29.5	542
47.2	542
62.7	542
79.3	542
93.7	542
14.4	543
27	543
45.3	543
60.5	543
76.4	543
91.4	543
13.3	544
31.4	544
49.7	544
66.1	544
86.5	544
11.8	545
28.7	545
42.5	545
57.6	545
72.8	545
90	545
13.5	546
42	546
59.4	546
78.8	546
17.7	547
41.7	547
65.2	547
84.5	547
13.9	548
31.7	548
47.4	548
64.3	548
77	548
93.6	548
12	549
33.5	549
50.5	549
66.5	549
83	549
20.9	550
37.2	550
59	550
78	550
95.7	550
13	551
35.5	551
57.1	551
76.5	551
95.6	551
13.3	552
27.8	552
44.3	552
62.9	552
79.2	552
92	552
18.2	553
32.7	553
45.4	553
56.6	553
73.3	553
91.1	553
14.5	554
28	554
43.3	554
55.7	554
70.2	554
86.8	554
13.7	555
37.6	555
54.6	555
71.8	555
93.2	555
14.5	556
30.3	556
47.5	556
66	556
81.9	556
98.3	556
20.9	557
42.2	557
61.8	557
77.9	557
94.5	557
13.8	558
29.3	558
40.5	558
54.6	558
67.4	558
81.3	558
95.5	558
13	559
29.7	559
46.6	559
69.7	559
88.1	559
12	560
30.6	560
44.7	560
60.5	560
78.4	560
95.7	560
12.3	561
29.7	561
44.5	561
59.3	561
72.9	561
89.8	561
12.4	562
31.6	562
46.5	562
58.3	562
73.1	562
85.9	562
11.4	563
25.7	563
39.9	563
54.5	563
72.5	563
85.7	563
16.9	564
30.2	564
43	564
55.9	564
69.5	564
81.6	564
95.9	564
12	565
24.5	565
38.6	565
52.7	565
64.1	565
77.4	565
90.4	565
18.3	566
37.7	566
55.5	566
71.6	566
92.4	566
13.7	567
26.9	567
40.3	567
54.4	567
67.2	567
81.2	567
95	567
13.2	568
26.8	568
44.2	568
59.4	568
73.9	568
90.8	568
21.7	569
42.3	569
61.8	569
79.6	569
19.5	570
39.3	570
56.7	570
72.8	570
90.6	570
12.1	571
26	571
41.1	571
54	571
70.9	571
84.9	571
20.2	572
37.9	572
54.3	572
70	572
88.8	572
18.1	573
33.7	573
52.7	573
68.9	573
83.6	573
98.6	573
13.1	574
28.2	574
45.5	574
58.9	574
72.2	574
86.6	574
13.3	575
42.9	575
70.5	575
97.4	575
18.2	576
34	576
48.9	576
64.3	576
80.1	576
95.5	576
11.5	577
24.5	577
37.5	577
53.5	577
65.7	577
80	577
92.3	577
14.1	578
25.5	578
36.4	578
48.5	578
62.8	578
74.3	578
84.7	578
96.3	578
14	579
30.5	579
45.9	579
57.3	579
70.3	579
82.2	579
97	579
15.4	580
28.5	580
41.7	580
60.1	580
75.5	580
91.6	580
14.3	581
25.5	581
37.4	581
48.2	581
62	581
72.6	581
82.8	581
94.5	581
13.4	582
27.1	582
39.6	582
50.7	582
62	582
75	582
88.1	582
16.2	583
33.2	583
50.6	583
67	583
83	583
97.3	583
15.7	584
30	584
43.8	584
55.1	584
71.8	584
86.5	584
14.4	585
28.7	585
42.3	585
56.9	585
72.5	585
89.7	585
13.1	586
26.5	586
40.7	586
53.8	586
64.4	586
78.6	586
90.7	586
14.2	587
27.1	587
40.7	587
53.9	587
67.1	587
79.8	587
93.8	587
13.9	588
34.9	588
51.2	588
71.6	588
88.6	588
14.5	589
28.6	589
43	589
58.9	589
78.6	589
92.7	589
13.9	590
29.7	590
47.1	590
61.2	590
74.6	590
90.3	590
19.9	591
35.8	591
54.2	591
73.1	591
91.3	591
13.5	592
27.1	592
41.3	592
54.2	592
66.9	592
78.2	592
92.1	592
15.8	593
31.9	593
45.5	593
61.7	593
75.5	593
90.7	593
11.8	594
29.8	594
48.9	594
65	594
80.2	594
93	594
13.2	595
28.4	595
43.3	595
55.3	595
68.9	595
82.5	595
96.2	595
14.1	596
26.4	596
40.2	596
53.6	596
69.8	596
83.3	596
96.9	596
16.4	597
34.6	597
55.2	597
72.2	597
90.7	597
14	598
33.9	598
52.3	598
72.3	598
89.7	598
12.8	599
27.2	599
38.5	599
53.8	599
66.4	599
77.4	599
88.6	599
12.1	600
28	600
43.2	600
57.3	600
72.8	600
88.8	600
13.2	601
29.8	601
43.6	601
62.1	601
76.2	601
92.9	601
14	602
42.4	602
64.2	602
82	602
19.9	603
35.5	603
51	603
74.4	603
93.8	603
18.9	604
34	604
52.5	604
68.3	604
84	604
13.1	605
31.3	605
48.4	605
63.9	605
80.3	605
97.4	605
13.2	606
30.3	606
43.3	606
58.3	606
74.2	606
93.4	606
17.4	607
32.4	607
47.6	607
63.2	607
78.7	607
95.5	607
20.8	608
44.8	608
68.9	608
94.4	608
13.9	609
30.9	609
46.2	609
61.2	609
75.6	609
89.4	609
13.9	610
25.8	610
39.3	610
52.2	610
68	610
80.3	610
93.2	610
13.4	611
31.9	611
46.8	611
61.2	611
76.7	611
92.8	611
16.7	612
35	612
54.1	612
70.4	612
90.3	612
18.3	613
35.7	613
54.1	613
72.3	613
89.9	613
13.7	614
25.6	614
37.2	614
50.6	614
59.5	614
73.7	614
86.9	614
12.4	615
27.1	615
41.6	615
56.5	615
72.5	615
89.1	615
14.2	616
27.8	616
41.7	616
55	616
67.4	616
82	616
97.9	616
12	617
30.1	617
47.2	617
64.8	617
82.5	617
18	618
37	618
52.5	618
70.9	618
86.2	618
12.2	619
27.1	619
38.7	619
52.3	619
63.6	619
76.7	619
91.5	619
12.9	620
24.9	620
36.2	620
48.4	620
61.5	620
75.8	620
88.9	620
13.8	621
29.7	621
46.7	621
61.5	621
77.4	621
93.2	621
12.4	622
24.5	622
38	622
51.8	622
64.8	622
75.4	622
87.3	622
14.4	623
28.1	623
42.5	623
56.7	623
70.1	623
82	623
95.8	623
12.2	624
26.7	624
41.5	624
53.8	624
71.4	624
86.7	624
16.8	625
31.4	625
46.8	625
61.4	625
77.6	625
92.8	625
17.7	626
33.7	626
51.1	626
68.4	626
83.6	626
98.6	626
19.2	627
34.8	627
52	627
65.5	627
82.3	627
96.9	627
13.3	628
28	628
41.9	628
56.1	628
70.7	628
82.7	628
96.8	628
18	629
35.2	629
51.7	629
71.7	629
88.1	629
19.4	630
34	630
49.1	630
63.9	630
81.1	630
13.8	631
40.7	631
70.6	631
88.6	631
20.5	632
38	632
56.3	632
74	632
94.9	632
17.3	633
30.6	633
43.7	633
57.3	633
71	633
83.1	633
97.5	633
13.9	634
29.5	634
47.9	634
62.3	634
79.5	634
94.2	634
12	635
26.9	635
40.8	635
55.4	635
67.1	635
80.6	635
95.7	635
13.1	636
31.8	636
49.2	636
67.1	636
88.6	636
11.8	637
25.3	637
39.9	637
55.7	637
70.1	637
84	637
98.6	637
13	638
35.2	638
52.6	638
74.1	638
94.4	638
12.9	639
29.8	639
45.4	639
60.6	639
76.3	639
91.3	639
14.2	640
28.4	640
43.5	640
56.8	640
72.7	640
85.6	640
16.3	641
31.5	641
46.8	641
62.9	641
80.7	641
13.8	642
28.4	642
45.9	642
63.5	642
79.2	642
97.1	642
15	643
29.7	643
44.4	643
59.8	643
74.4	643
86.8	643
12.3	644
25	644
37.5	644
49.5	644
62.1	644
78.2	644
92	644
13	645
27.9	645
43.5	645
57.7	645
71.5	645
84.3	645
13.4	646
32.9	646
49.3	646
69	646
86.9	646
11.1	647
36.9	647
65.3	647
90.1	647
19.6	648
37.6	648
58.1	648
74.4	648
91.4	648
13.1	649
29.4	649
43	649
59.5	649
76.4	649
88.4	649
13	650
28	650
41.4	650
55	650
68.9	650
85.2	650
12.3	651
27.7	651
44.6	651
59.7	651
75.9	651
91.2	651
21.5	652
40	652
61.5	652
79.6	652
96.8	652
12.8	653
28	653
45.6	653
64.3	653
77.9	653
97.2	653
12.5	654
29.5	654
47.5	654
65.2	654
79.9	654
96.9	654
19.8	655
34.2	655
50.6	655
67.5	655
80.7	655
93.8	655
14.1	656
28.8	656
43	656
57.4	656
74	656
88.2	656
16.4	657
30.1	657
43.5	657
57.9	657
76.2	657
90.1	657
12	658
28.5	658
42.4	658
59.9	658
77.9	658
96.7	658
13.1	659
34.5	659
54.5	659
73.1	659
95	659
13.9	660
30.5	660
46.6	660
63	660
82.7	660
12.4	661
31.7	661
49	661
67.6	661
88	661
11.9	662
32	662
52.9	662
72.1	662
96.8	662
14.4	663
26.6	663
35.8	663
46.9	663
58.4	663
70.3	663
82.4	663
92.7	663
16	664
33.5	664
49	664
65.1	664
78.2	664
91.7	664
18.2	665
38.5	665
55.5	665
74.3	665
88.1	665
18.2	666
33.1	666
49.3	666
65.7	666
81.8	666
97.7	666
14.4	667
27.4	667
41.9	667
57.4	667
72.8	667
89.4	667
16.7	668
30.2	668
45.8	668
61.1	668
77.3	668
93.8	668
15.4	669
28.6	669
42.8	669
54.3	669
70.2	669
83.4	669
97	669
17	670
30.2	670
45.5	670
63.4	670
79.5	670
93	670
13	671
27.2	671
42.5	671
57	671
71.2	671
88.7	671
12.4	672
28.6	672
49	672
65.4	672
80.6	672
97.8	672
14.7	673
27.9	673
42.4	673
56	673
66.2	673
81.7	673
95.8	673
13.5	674
32.2	674
48.4	674
63.4	674
80.9	674
96.3	674
17.5	675
32	675
47.4	675
61.4	675
77.6	675
92.8	675
18.5	676
31.4	676
43.8	676
57.7	676
72.7	676
87.7	676
13.7	677
30.3	677
53.4	677
73.1	677
92.8	677
12.9	678
23.3	678
36.1	678
50.1	678
63.2	678
74.5	678
87.8	678
12.7	679
29	679
44.4	679
62.2	679
79.6	679
95	679
13.2	680
34.8	680
54.1	680
73.4	680
97.3	680
20.7	681
38.2	681
54.6	681
74.2	681
91	681
13.6	682
31.3	682
47.7	682
63.3	682
79.5	682
94.6	682
13.2	683
28.9	683
44.6	683
60.1	683
76.3	683
91.8	683
12.4	684
26.1	684
38.3	684
53.4	684
66.4	684
79.7	684
94.4	684
14.1	685
28.7	685
41.6	685
55.8	685
67.3	685
80.5	685
92.7	685
14	686
31.3	686
49	686
63.8	686
82	686
98.6	686
13.2	687
26.9	687
41.2	687
59.5	687
74	687
91.3	687
12.5	688
32.9	688
50.3	688
71.4	688
90.4	688
13.6	689
29	689
43.7	689
58.1	689
71.8	689
88.7	689
13.5	690
31.3	690
48.7	690
64.8	690
82	690
98.6	690
18.2	691
40.8	691
59.4	691
77.6	691
12.5	692
32.3	692
48.2	692
63	692
78	692
93	692
13.7	693
28.7	693
46.8	693
59.8	693
76.5	693
91.8	693
12.7	694
31.4	694
54	694
76	694
92.6	694
13.4	695
36.6	695
55.8	695
76	695
12.7	696
32.6	696
51.5	696
67.6	696
85	696
13.2	697
31.3	697
47.2	697
62.6	697
77.6	697
89.6	697
11.7	698
27	698
39.2	698
54	698
69.9	698
85.1	698
13.5	699
29.7	699
48.8	699
63.8	699
77.9	699
92.7	699
14.8	700
28.6	700
43	700
55.1	700
71.1	700
84.8	700
98.2	700
12.9	701
28.5	701
43.7	701
59.2	701
72.4	701
87.7	701
13.5	702
32.7	702
49	702
65.3	702
80.2	702
13.3	703
34.2	703
56.4	703
77.3	703
93.9	703
12.6	704
36.2	704
58.5	704
85.3	704
17	705
33.6	705
51.1	705
64.7	705
77.6	705
93.1	705
13.5	706
27.7	706
42.1	706
56.3	706
74	706
91.6	706
22.1	707
38.1	707
58.6	707
80.1	707
98.3	707
15.5	708
27.8	708
42.8	708
55.7	708
68.5	708
81.4	708
95.4	708
13	709
30.3	709
48.3	709
64.3	709
81.5	709
97.2	709
14.3	710
30.1	710
44.1	710
59.5	710
74.6	710
90.9	710
13.8	711
29.7	711
48.1	711
67.1	711
81.2	711
15.5	712
32.3	712
47.7	712
63.8	712
80.8	712
96.6	712
13.9	713
28.4	713
42.9	713
58	713
74.1	713
89	713
13.4	714
28.7	714
39.9	714
53.7	714
66.9	714
78.5	714
92.5	714
13.1	715
31.5	715
47.1	715
62.7	715
78.4	715
93.5	715
11.1	716
28.4	716
43.7	716
59.4	716
72.4	716
86.3	716
13.4	717
33.7	717
53.4	717
72.5	717
91.5	717
12.1	718
42.4	718
65.4	718
94.9	718
12.7	719
52.6	719
17.8	720
33.1	720
47.3	720
62.4	720
78	720
90.8	720
13	721
31.3	721
48.4	721
68.1	721
83.7	721
98.9	721
16.2	722
29.7	722
44.7	722
60.7	722
74.1	722
93.4	722
11.1	723
25.3	723
40.5	723
55.4	723
72.6	723
87	723
15.1	724
31.5	724
44.7	724
58.6	724
73.9	724
89	724
14.8	725
28.7	725
43.8	725
58.8	725
72.1	725
85.2	725
97.3	725
19.6	726
36.7	726
55.9	726
73.4	726
90.9	726
13	727
27.3	727
43.4	727
56.4	727
68.4	727
83.7	727
97.6	727
15.2	728
29.4	728
44.6	728
59.8	728
73.2	728
89.8	728
14.7	729
29.5	729
42.4	729
58.1	729
74.7	729
89.7	729
14.7	730
31.5	730
46.5	730
62	730
78.6	730
93.4	730
12.2	731
27.1	731
43.3	731
59.1	731
74.4	731
90.8	731
13.6	732
27.7	732
38.9	732
49.8	732
61.8	732
75	732
86.8	732
11.9	733
38	733
53	733
76.9	733
95.5	733
13.3	734
30.2	734
48.9	734
65.6	734
81.4	734
18.6	735
34.2	735
50.3	735
72.1	735
88.5	735
12.4	736
31.1	736
45.7	736
59.8	736
74.5	736
88.5	736
18.9	737
33.3	737
50.4	737
64.6	737
80.4	737
96.1	737
17.8	738
39.6	738
58.1	738
77.6	738
13.5	739
35.9	739
55.1	739
74.1	739
95.1	739
13.2	740
27.1	740
41	740
54.3	740
71	740
84	740
97	740
13.4	741
28.6	741
45.1	741
61	741
78	741
91.7	741
12.8	742
28.7	742
44	742
59.7	742
77.4	742
95.5	742
15.4	743
28.8	743
42.7	743
55.8	743
68.6	743
80.5	743
92.8	743
12.6	744
25.6	744
39.5	744
53.3	744
69	744
83.6	744
96.6	744
11.8	745
29.7	745
43.5	745
57.4	745
72.4	745
87.9	745
19.4	746
37.4	746
53.5	746
68.1	746
83.2	746
97	746
13.8	747
25.7	747
40.7	747
54	747
69.6	747
84.4	747
95.7	747
13	748
29.9	748
43.2	748
59.4	748
75.6	748
93.3	748
20.6	749
38.6	749
56.3	749
74.2	749
92	749
13.5	750
33.2	750
48.9	750
70.9	750
88.2	750
17.8	751
36	751
51.5	751
65.4	751
83.1	751
97.3	751
13.7	752
30.8	752
48.9	752
67	752
81.9	752
96.7	752
14.2	753
28.4	753
43.4	753
58.1	753
74.2	753
88	753
10.5	754
26.3	754
41.6	754
55.5	754
74.2	754
91.7	754
13.4	755
26.9	755
39.3	755
49.4	755
62.6	755
74.8	755
88.8	755
13.6	756
32.6	756
50.3	756
70.5	756
95.2	756
17.3	757
30.2	757
45	757
59.7	757
76.2	757
90.9	757
13.3	758
33.2	758
48.2	758
62.3	758
81.9	758
15.3	759
29.1	759
45	759
61.1	759
79	759
95.5	759
14.1	760
27.1	760
41.4	760
54.4	760
67.6	760
80.5	760
95.4	760
14.4	761
28.6	761
41.7	761
55.1	761
67.7	761
79.8	761
94.1	761
11.7	762
27.7	762
42.9	762
58.2	762
72.4	762
86.5	762
15.8	763
26.7	763
38.5	763
51.5	763
63.3	763
77.2	763
92.1	763
19.7	764
38.4	764
53.6	764
71.1	764
94.9	764
12.6	765
29.6	765
45.7	765
66.5	765
83.5	765
13	766
33.5	766
56.2	766
77.8	766
96.9	766
12.5	767
26.3	767
40.3	767
54.4	767
68.3	767
82.7	767
96.5	767
13.4	768
28.8	768
48.5	768
67	768
85.7	768
13.1	769
27.2	769
39.6	769
50.7	769
63.6	769
75.3	769
89.5	769
13.8	770
25.3	770
36.9	770
50	770
63.8	770
78.7	770
91.1	770
12.7	771
36.8	771
53.9	771
73.3	771
92	771
13.9	772
27	772
40.8	772
54.9	772
66.9	772
79.6	772
92.5	772
13.6	773
28.1	773
42.3	773
55.4	773
72	773
85.6	773
97.8	773
12.5	774
31.4	774
47.7	774
64	774
80.3	774
97.1	774
10.8	775
23.1	775
40	775
55.7	775
72.2	775
84.9	775
99	775
16.6	776
30.1	776
46.9	776
62.2	776
78.1	776
91.9	776
20.9	777
41.8	777
66	777
90.2	777
12.3	778
26.7	778
42.8	778
59.6	778
73.6	778
88.5	778
12.2	779
27.8	779
43.5	779
59.7	779
75.6	779
90.9	779
11.6	780
28.1	780
44.9	780
62.2	780
78.1	780
94.4	780
13.3	781
33.8	781
50.2	781
66.3	781
81	781
95.6	781
12.8	782
29.1	782
44.9	782
58.9	782
71.4	782
85	782
14.1	783
31.2	783
47	783
63.1	783
76.5	783
91.2	783
13.8	784
29.7	784
44.8	784
61.5	784
74.2	784
93.8	784
13.9	785
30.8	785
52.3	785
70	785
85.9	785
14.7	786
28.6	786
40.3	786
51.5	786
64.1	786
76.9	786
92.8	786
15.9	787
30.7	787
47.9	787
62	787
78	787
91.2	787
20.7	788
40	788
61	788
82.1	788
13.6	789
28.5	789
41.2	789
58.9	789
76.6	789
90.7	789
12.5	790
30	790
45.5	790
63.8	790
76.2	790
90	790
12.9	791
28.7	791
43.3	791
58.9	791
72.7	791
88	791
12.3	792
29.4	792
45.3	792
61.5	792
80.3	792
96.1	792
13.1	793
29.6	793
50.7	793
68	793
87.1	793
13.5	794
30.4	794
47.2	794
63.4	794
81.8	794
96.3	794
13.1	795
29.6	795
42.2	795
58.5	795
72.2	795
85.3	795
12.7	796
29.9	796
47.1	796
62.5	796
77.8	796
97.7	796
15.1	797
29.6	797
43.1	797
57.8	797
71.3	797
85.3	797
14	798
26.2	798
40.5	798
51.7	798
64.8	798
80.7	798
95.2	798
14.1	799
28.3	799
47.2	799
64.6	799
80.3	799
95.5	799
13.9	800
27.1	800
38.1	800
51.4	800
63.8	800
76.4	800
87.7	800
19.1	801
38	801
56.6	801
80.5	801
96.9	801
14.9	802
30.6	802
44.3	802
60.6	802
75.2	802
90.8	802
12.9	803
26.5	803
43.6	803
58.9	803
74.6	803
89.1	803
11.8	804
31.8	804
47.4	804
61.3	804
78.8	804
95.3	804
20	805
33.7	805
53	805
72.1	805
91.8	805
16.9	806
32.4	806
50.3	806
64.1	806
80.8	806
94.5	806
13.4	807
29.8	807
48.8	807
66.8	807
89.6	807
13.7	808
27.9	808
43.2	808
57.1	808
72.6	808
90.3	808
12.2	809
26.5	809
41.1	809
56.8	809
71.6	809
85.5	809
14.6	810
29.9	810
44.1	810
57.4	810
72.6	810
88.6	810
13.4	811
28.2	811
42.9	811
57.6	811
73	811
84.9	811
97.5	811
13.4	812
28.3	812
38.7	812
52.1	812
66.4	812
80.4	812
93.9	812
14	813
35.4	813
51.3	813
70.7	813
86.5	813
12.6	814
26.6	814
41.9	814
58.1	814
71.2	814
83.6	814
95.4	814
12.7	815
31.4	815
47.3	815
64.2	815
80.6	815
97.2	815
13.7	816
31.4	816
47.5	816
61.4	816
79.3	816
94.4	816
17.2	817
31.3	817
44.7	817
59.5	817
74.7	817
88.4	817
13.9	818
28.6	818
42.2	818
55.7	818
70.9	818
83.7	818
96.4	818
13.5	819
28.2	819
39.8	819
52.1	819
66.3	819
80.2	819
94.3	819
14.1	820
32	820
56.6	820
73.2	820
91.1	820
14.3	821
35	821
54.7	821
75.7	821
94.6	821
